"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
23957, 7.038848797148387e-01, 3.560113309937175e-02, 8.675750426751290e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.633120192901061e+00, 0.000000000000000e+00, 6.532480771604243e-01, 1.054142020043163e+00, 0.000000000000000e+00, -1.907426160165312e-01, 4.176765052597686e-08, -9.617585875981525e-05, 9.444131966619684e-06, 4.195834587689366e+02, 1.510539404298872e+00, 0.000000000000000e+00
24078, 7.167910325957699e-01, 3.433379415838784e-02, 8.832524256667451e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.668247912464195e+00, 0.000000000000000e+00, 6.672991649856779e-01, 1.057703102569722e+00, 0.000000000000000e+00, -1.468329665626139e-01, 4.187721659521711e-08, -2.728818595814610e-05, 2.745096285364614e-06, 3.900953388646449e+02, 8.120044528207059e-01, 0.000000000000000e+00
24199, 7.296910159523652e-01, 3.300512584429440e-02, 8.927349443961089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.690331849236907e+00, 0.000000000000000e+00, 6.761327396947628e-01, 1.060321253821857e+00, 0.000000000000000e+00, -1.192280455967233e-01, 4.195765774073057e-08, 3.607172800383727e-05, -3.769082664040790e-06, 3.596203230327793e+02, 9.396577942074059e-01, 0.000000000000000e+00
24320, 7.425870236133176e-01, 3.163840838325534e-02, 9.038585589623752e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715761545465111e+00, 0.000000000000000e+00, 6.863046181860444e-01, 1.063027457043153e+00, 0.000000000000000e+00, -8.744092531146852e-02, 4.204070377271297e-08, 5.531283566701570e-05, -5.862048186788338e-06, 3.255646559937873e+02, 1.171731778139073e+00, 0.000000000000000e+00
24441, 7.554830312730296e-01, 3.027169092234774e-02, 9.113041808177663e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.734461352440847e+00, 0.000000000000000e+00, 6.937845409763388e-01, 1.065833316484153e+00, 0.000000000000000e+00, -6.406616659179848e-02, 4.212670047544231e-08, 9.254852504614733e-05, -9.808282415725530e-06, 2.955218773295206e+02, 1.522620186140685e+00, 0.000000000000000e+00
24562, 7.683790389327417e-01, 2.890497346144013e-02, 9.213680905709243e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.757979066772895e+00, 0.000000000000000e+00, 7.031916267091581e-01, 1.068485318156392e+00, 0.000000000000000e+00, -3.466902367673803e-02, 4.220788128292636e-08, 1.692503578790545e-04, -1.818106048433041e-05, 2.478528336620370e+02, 2.072145189686577e+00, 0.000000000000000e+00
24683, 7.812710990997053e-01, 2.750150817764803e-02, 9.270632237887718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.773252738592128e+00, 0.000000000000000e+00, 7.093010954368509e-01, 1.071147585332160e+00, 0.000000000000000e+00, -1.557693390269802e-02, 4.228927856845589e-08, 2.761735240261423e-04, -3.090035901535056e-05, 1.711648166418695e+02, 2.658221290222823e+00, 0.000000000000000e+00
24804, 7.941545410989657e-01, 2.602101753718623e-02, 9.289823931484078e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.780274558004961e+00, 0.000000000000000e+00, 7.121098232019840e-01, 1.073167543147948e+00, 0.000000000000000e+00, -6.799659636657144e-03, 4.235097243763016e-08, 2.104343546631587e-04, -2.418189894659468e-05, 1.874954751519862e+02, 2.325341008402537e+00, 0.000000000000000e+00
24925, 8.070379830941085e-01, 2.454052689719760e-02, 9.336501959755922e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792205318722041e+00, 0.000000000000000e+00, 7.168821274888164e-01, 1.074958247543259e+00, 0.000000000000000e+00, 8.113791259694096e-03, 4.240561749899803e-08, 2.641611303486586e-04, -3.035586926827841e-05, 1.515731171334349e+02, 2.615122595489581e+00, 0.000000000000000e+00
25046, 8.199214250892513e-01, 2.306003625720896e-02, 9.379185116196869e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.803495660898598e+00, 0.000000000000000e+00, 7.213982643594391e-01, 1.076807374618424e+00, 0.000000000000000e+00, 2.222671898039000e-02, 4.246199920736733e-08, 2.965014782314730e-04, -3.407223499977635e-05, 1.147538410775325e+02, 2.780698346146207e+00, 0.000000000000000e+00
25167, 8.328048670843941e-01, 2.157954561722034e-02, 9.426438168671232e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.815659175930543e+00, 0.000000000000000e+00, 7.262636703722171e-01, 1.078635557065803e+00, 0.000000000000000e+00, 3.743111277032114e-02, 4.251769626119575e-08, 3.170064168053076e-04, -3.642854394606106e-05, 8.458661567118710e+01, 2.886046836725956e+00, 0.000000000000000e+00
25288, 8.456883090795368e-01, 2.009905497723171e-02, 9.578617391920212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.847574568005077e+00, 0.000000000000000e+00, 7.390298272020305e-01, 1.080157726057194e+00, 0.000000000000000e+00, 7.732535286348806e-02, 4.256403551498397e-08, 3.640330235519258e-04, -4.226968655577414e-05, 2.692741799463355e+01, 3.121792614208828e+00, 0.000000000000000e+00
25409, 8.585682062828728e-01, 1.858803605052179e-02, 9.492911885817255e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.833747314277627e+00, 0.000000000000000e+00, 7.334989257110507e-01, 1.081752899792205e+00, 0.000000000000000e+00, 6.004128570417621e-02, 4.261256332231426e-08, 5.042627084116368e-04, -6.137921334250144e-05, -1.111754075911346e+02, 3.664036395766570e+00, 0.000000000000000e+00
25530, 8.714344943842884e-01, 1.696521110138055e-02, 9.523216355659083e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.842074068570148e+00, 0.000000000000000e+00, 7.368296274280590e-01, 1.083207017329063e+00, 0.000000000000000e+00, 7.044972856982726e-02, 4.265676977001481e-08, 3.410768847317337e-04, -4.302002829060904e-05, 5.215093654630110e+00, 3.024053623112000e+00, 0.000000000000000e+00
25651, 8.843007824800854e-01, 1.534238615294802e-02, 9.604101512128019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.859710465893797e+00, 0.000000000000000e+00, 7.438841863575187e-01, 1.084367818879676e+00, 0.000000000000000e+00, 9.249522522438888e-02, 4.269203851350684e-08, 3.782042268165364e-04, -4.770290003695865e-05, -3.313817123305487e+01, 3.202441476825677e+00, 0.000000000000000e+00
25772, 8.971670705758824e-01, 1.371956120451546e-02, 9.656865085827653e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.872120726903659e+00, 0.000000000000000e+00, 7.488482907614636e-01, 1.085639695437658e+00, 0.000000000000000e+00, 1.080080514867167e-01, 4.273066104914707e-08, 3.863360473950405e-04, -4.872856658606087e-05, -6.053457340359019e+01, 3.250450890868215e+00, 0.000000000000000e+00
25893, 9.100333586716793e-01, 1.209673625608294e-02, 9.698014768828171e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.882220287469869e+00, 0.000000000000000e+00, 7.528881149879473e-01, 1.086865081264965e+00, 0.000000000000000e+00, 1.206325021944781e-01, 4.276785106837199e-08, 3.703762679916599e-04, -4.671555957157122e-05, -5.866754989860434e+01, 3.194789847351438e+00, 0.000000000000000e+00
26014, 9.228996467674765e-01, 1.047391130765037e-02, 9.681884854005255e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.881047089413134e+00, 0.000000000000000e+00, 7.524188357652534e-01, 1.087997209175220e+00, 0.000000000000000e+00, 1.191660046235596e-01, 4.280219266733751e-08, 3.578446529254217e-04, -4.527769770129237e-05, -5.927974571508711e+01, 3.142574123810320e+00, 0.000000000000000e+00
26135, 9.357646564855236e-01, 8.840982916323037e-03, 9.748200349289556e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.896373211054778e+00, 0.000000000000000e+00, 7.585492844219111e-01, 1.089400053485843e+00, 0.000000000000000e+00, 1.383236566756149e-01, 4.284472203782273e-08, 4.940613496519539e-04, -6.437320632411853e-05, -1.917407616395455e+02, 3.710820599928587e+00, 0.000000000000000e+00
26256, 9.486185699308847e-01, 7.122891139004221e-03, 9.790058756899881e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906823817045095e+00, 0.000000000000000e+00, 7.627295268180377e-01, 1.090720049859424e+00, 0.000000000000000e+00, 1.513869141635108e-01, 4.288471547208414e-08, 3.539350517258970e-04, -4.769622610890463e-05, -1.095760288850682e+02, 3.153230849396383e+00, 0.000000000000000e+00
26377, 9.614687510972284e-01, 5.377103590027882e-03, 9.875944859269634e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925523283299388e+00, 0.000000000000000e+00, 7.702093133197548e-01, 1.091837848441978e+00, 0.000000000000000e+00, 1.747612469813767e-01, 4.291856431106405e-08, 3.409294830651137e-04, -4.659501756400035e-05, -1.100865054844757e+02, 3.113834240477497e+00, 0.000000000000000e+00
26498, 9.743161272359091e-01, 3.610792029198474e-03, 9.934852396088559e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.939329721661108e+00, 0.000000000000000e+00, 7.757318886644432e-01, 1.093146229890439e+00, 0.000000000000000e+00, 1.920192949335278e-01, 4.295816294247487e-08, 3.895466666151798e-04, -5.397595690814847e-05, -1.641932381938987e+02, 3.342980007303519e+00, 0.000000000000000e+00
26619, 9.871597421305979e-01, 1.817335419005013e-03, 9.840671143159644e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915442182006393e+00, 0.000000000000000e+00, 7.661768728025571e-01, 1.090014701557412e+00, 0.000000000000000e+00, 1.621598703651337e-01, 4.286334765676891e-08, 3.937348712263346e-04, -5.535359669859532e-05, -1.658967666269770e+02, 3.360647499709720e+00, 0.000000000000000e+00
